path,sentence,dur,speaker,set,lang,accent,task,mic,split
lotus_dis_ult/audio/bt10m/Hijack_S059_T069_BT10m_chunk131.wav,อืม,1.14,F33&F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S059_T069_BT10m_chunk145.wav,อื๋ม,1.61,F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S059_T069_BT10m_chunk177.wav,อืม,1.99,F33&F32&M27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk12.wav,เอ่อ,2.3,M27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk86.wav,คือ,1.31,F33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk106.wav,อืม,1.56,F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk110.wav,อ๋อ,1.27,M27&F33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk123.wav,เออ,1.51,F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk125.wav,เอ่อ,1.59,M27,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S060_T070_BT10m_chunk161.wav,เออ,0.97,F32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk20.wav,เอ่อ,1.22,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk23.wav,อื๋ม,1.19,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk25.wav,อ่า,1.33,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk107.wav,อ๋อ,1.34,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk119.wav,ไป,1.84,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk121.wav,อ่า,1.07,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk150.wav,อะไรอย่างนี้,1.46,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk201.wav,อ๋อ,1.22,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk215.wav,ใช่,1.26,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk216.wav,แล้ว,1.03,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk258.wav,อื๋ม,1.39,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk280.wav,ใช่,1.09,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk296.wav,อื๋ม,0.97,M29,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk308.wav,เอ่อ,0.96,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S061_T004_BT10m_chunk328.wav,เออ,1.6,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S062_T035_BT10m_chunk83.wav,ก็,1.2,M28,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S062_T035_BT10m_chunk210.wav,อ่า,1.45,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S063_T068_BT10m_chunk38.wav,อะไรอย่างนี้,0.94,F34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk15.wav,อื๋ม,0.72,M31,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk27.wav,เอ่อ,1.09,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk32.wav,เอ่อ,1.09,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk55.wav,อื๋ม,1.29,F35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk56.wav,อื๋ม,0.96,M31,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk76.wav,อืม,0.93,F35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk103.wav,เอ่อ,1.2,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk130.wav,แล้วก็,1.21,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S064_T029_BT10m_chunk158.wav,ไป,0.61,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S065_T038_BT10m_chunk13.wav,เอ่อ,1.12,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S065_T038_BT10m_chunk31.wav,เพราะว่า,0.97,F35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S065_T038_BT10m_chunk92.wav,แต่ว่า,0.94,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S065_T038_BT10m_chunk111.wav,ก็,1.01,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S065_T038_BT10m_chunk130.wav,อืม,1.28,M30,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S067_T041_BT10m_chunk136.wav,ไป,1.08,M32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S067_T041_BT10m_chunk217.wav,ก็,1.38,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk6.wav,ก็,0.94,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk78.wav,ก็,0.71,F36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk129.wav,อื๋ม,1.61,M32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk169.wav,อืม,2.63,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S068_T055_BT10m_chunk170.wav,แล้ว,1.3,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S069_T077_BT10m_chunk10.wav,แล้ว,1.19,M33,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S069_T077_BT10m_chunk89.wav,อ่า,0.97,M32,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk7.wav,แบบ,1.22,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk34.wav,ก็,1.75,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk66.wav,เอ่อ,1.09,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk109.wav,อื๋ม,1.71,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk129.wav,เอ่อ,0.92,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk182.wav,อืม,1.8,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk190.wav,เออ,1.48,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk221.wav,เอ่อ,1.97,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk237.wav,เอ่อ,0.87,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S070_T008_BT10m_chunk306.wav,อืม,0.95,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk27.wav,อื๋ม,1.55,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk57.wav,แล้ว,0.83,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk63.wav,คือ,0.75,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk67.wav,แต่ว่า,1.12,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk89.wav,อืม,1.5,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk117.wav,คือ,0.78,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk148.wav,ไป,0.9,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk204.wav,ก็,0.97,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk207.wav,อืม,1.85,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk213.wav,อะไรอย่างนี้,1.56,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk236.wav,แล้ว,1.82,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk271.wav,เออ,1.36,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk279.wav,ก็คือ,1.2,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S071_T058_BT10m_chunk281.wav,แต่ว่า,0.79,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk71.wav,แบบ,1.01,F37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk77.wav,อื๋ม,1.29,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk91.wav,อ๋อ,1.51,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk179.wav,ก็คือ,1.58,F38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk196.wav,เพราะว่า,1.06,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk231.wav,แต่ว่า,1.57,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S072_T070_BT10m_chunk254.wav,เอ่อ,1.28,M34,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk53.wav,แบบ,0.61,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk96.wav,ไป,0.7,M36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk104.wav,แล้วก็,1.28,M36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk123.wav,แล้ว,0.88,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk129.wav,อ่า,1.31,M36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk157.wav,แต่ว่า,0.67,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk169.wav,เพราะว่า,0.86,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk170.wav,มัน,1.34,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk180.wav,แบบ,0.64,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk185.wav,แล้ว,0.59,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk210.wav,คือ,1.32,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk235.wav,คือ,1.28,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk242.wav,ก็คือ,0.93,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S073_T006_BT10m_chunk328.wav,แต่ว่า,0.95,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S074_T044_BT10m_chunk259.wav,ใช่,0.99,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S074_T044_BT10m_chunk287.wav,คือ,0.88,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk69.wav,ก็คือ,0.81,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk162.wav,มัน,1.41,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk190.wav,มัน,0.9,M37,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk230.wav,อ่า,1.15,M36,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S075_T074_BT10m_chunk316.wav,อื๋ม,1.82,M35,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S076_T062_BT10m_chunk31.wav,มัน,1.55,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S076_T062_BT10m_chunk51.wav,เอ่อ,1.12,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S076_T062_BT10m_chunk56.wav,อ่า,0.74,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S076_T062_BT10m_chunk153.wav,คือ,1.78,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S077_T073_BT10m_chunk40.wav,คือ,1.22,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S077_T073_BT10m_chunk69.wav,คือ,0.97,F39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S078_T075_BT10m_chunk101.wav,อะไรอย่างนี้,1.19,F40,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk55.wav,ไป,1.31,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk73.wav,แล้วก็,1.24,F42,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk84.wav,อื๋ม,1.98,M38&F42&M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk116.wav,มัน,1.56,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk122.wav,มัน,0.95,M38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk147.wav,อ่า,1.75,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk151.wav,อ่า,1.96,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk159.wav,แล้วก็,1.31,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk161.wav,แล้ว,1.2,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S079_T029_BT10m_chunk187.wav,ใช่,1.23,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk88.wav,อ่า,1.12,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk146.wav,ก็,1.04,M38&M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk160.wav,คือ,0.72,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk228.wav,อืม,1.03,M38,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk290.wav,คือ,1.33,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk311.wav,ก็,0.9,M39,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/bt10m/Hijack_S080_T057_BT10m_chunk318.wav,เพราะว่า,0.94,F42,lotus_dis,th,Central Thai,transcribe,bt10m,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk26.wav,เพราะว่า,1.08,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk37.wav,อืม,0.94,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk45.wav,คือ,0.8,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk63.wav,แล้วก็,1.01,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk96.wav,เพราะว่า,0.81,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk100.wav,อื๋ม,0.91,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk107.wav,อื๋ม,1.35,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk112.wav,เพราะว่า,0.7,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk135.wav,อืม,1.33,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk156.wav,อื๋ม,1.62,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk222.wav,อื๋ม,1.33,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk241.wav,อืม,0.78,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk275.wav,อื๋ม,1.17,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk298.wav,อืม,0.34,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk305.wav,อืม,0.92,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk367.wav,เอ่อ,1.05,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S001_T057_JBL_chunk385.wav,อื๋ม,1.17,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk50.wav,มัน,0.99,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk76.wav,อื๋ม,0.84,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk78.wav,เออ,0.92,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk129.wav,อืม,0.91,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk225.wav,อื๋ม,0.94,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk243.wav,แล้ว,1.15,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk248.wav,เออ,0.79,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk302.wav,อ๋อ,1.41,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk310.wav,อื๋ม,1.44,F02&F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk319.wav,คือ,0.68,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk331.wav,อ๋อ,0.85,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk333.wav,แบบ,0.57,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk342.wav,คือ,0.68,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk370.wav,อืม,0.8,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk388.wav,คือ,0.78,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk396.wav,เพราะว่า,1.14,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S002_T062_JBL_chunk406.wav,อืม,0.55,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk49.wav,อืม,0.93,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk62.wav,อื๋ม,1.08,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk67.wav,แต่ว่า,1.27,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk81.wav,อ๋อ,1.18,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk97.wav,แล้ว,0.85,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk112.wav,อื๋ม,0.95,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk117.wav,อืม,0.87,F02,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk124.wav,อืม,0.32,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk131.wav,ใช่,0.85,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk154.wav,อืม,1.25,F01,lotus_dis,th,Central Thai,transcribe,jbl,train
lotus_dis_ult/audio/jbl/Hijack_S003_T069_JBL_chunk163.wav,อื๋ม,1.38,M01,lotus_dis,th,Central Thai,transcribe,jbl,train
